preco,condominio,tamanho_m2,quartos,banheiros,vagas,bairro
530000,790,118.0,3.0,3.0,1.0,vargem pequena
479000,630,67.0,2.0,1.0,1.0,andaraí
459000,1000,90.0,3.0,3.0,2.0,freguesia
1150000,1450,110.0,3.0,4.0,1.0,copacabana
635000,992,95.0,3.0,3.0,2.0,recreio dos bandeirantes
1200000,1472,93.0,2.0,3.0,1.0,botafogo
1960000,1370,154.0,4.0,3.0,1.0,ipanema
650000,0,120.0,3.0,3.0,2.0,recreio dos bandeirantes
1595000,1528,153.0,4.0,3.0,1.0,flamengo
1130000,700,77.0,2.0,2.0,1.0,botafogo
590000,910,74.0,2.0,3.0,1.0,maracanã
1690000,1720,137.0,4.0,4.0,2.0,barra da tijuca
6500000,2180,276.0,3.0,4.0,2.0,leblon
1150000,1200,180.0,3.0,2.0,1.0,copacabana
1550000,1536,200.0,4.0,2.0,1.0,copacabana
2000000,0,384.0,4.0,5.0,2.0,grajaú
530000,548,70.0,2.0,2.0,1.0,andaraí
2411000,2900,325.0,5.0,3.0,3.0,barra da tijuca
2500000,3900,325.0,4.0,4.0,1.0,flamengo
990000,1,71.0,2.0,2.0,1.0,botafogo
255963,280,45.0,2.0,1.0,1.0,jacarepaguá
1400000,1270,82.0,2.0,3.0,1.0,barra da tijuca
1635000,745,419.0,5.0,6.0,2.0,freguesia
2198000,2000,180.0,4.0,4.0,3.0,barra da tijuca
3649782,1850,980.0,4.0,5.0,4.0,itanhangá
440000,879,62.0,2.0,2.0,1.0,tijuca
495000,750,70.0,2.0,2.0,1.0,cachambi
495000,550,70.0,2.0,1.0,1.0,tijuca
1220000,531,178.0,4.0,4.0,2.0,freguesia
380000,200,170.0,3.0,1.0,2.0,vargem grande
900000,1200,86.0,2.0,2.0,1.0,barra da tijuca
654000,1390,92.0,3.0,3.0,1.0,barra da tijuca
259000,250,60.0,3.0,2.0,2.0,vila da penha
920000,650,75.0,3.0,1.0,1.0,botafogo
18900000,9550,373.0,4.0,5.0,4.0,ipanema
390000,1500,64.0,2.0,2.0,1.0,jacarepaguá
930000,774,66.0,2.0,2.0,1.0,botafogo
2700000,2397,134.0,3.0,5.0,2.0,leblon
3750000,2450,187.0,4.0,2.0,1.0,leblon
1800000,1940,200.0,4.0,4.0,1.0,copacabana
700000,500,85.0,2.0,2.0,1.0,recreio dos bandeirantes
560000,1299,74.0,2.0,2.0,1.0,barra da tijuca
640000,800,140.0,3.0,2.0,1.0,tijuca
2999000,2023,140.0,3.0,3.0,2.0,ipanema
2800000,2200,120.0,3.0,4.0,2.0,ipanema
630000,1534,70.0,2.0,2.0,1.0,flamengo
790000,0,240.0,4.0,3.0,2.0,engenho de dentro
750000,600,70.0,2.0,2.0,1.0,botafogo
1870000,860,315.0,3.0,3.0,4.0,recreio dos bandeirantes
685000,900,93.0,3.0,3.0,1.0,recreio dos bandeirantes
130000,500,65.0,2.0,1.0,1.0,madureira
599000,936,81.0,2.0,3.0,2.0,recreio dos bandeirantes
520000,450,70.0,3.0,2.0,1.0,centro
1200000,1239,97.0,3.0,3.0,1.0,copacabana
679000,1300,140.0,2.0,2.0,2.0,barra da tijuca
840000,1020,85.0,2.0,3.0,1.0,barra da tijuca
4950,1471,211.0,4.0,4.0,2.0,freguesia
4490000,3400,210.0,3.0,4.0,3.0,lagoa
259000,0,98.0,2.0,1.0,2.0,vila valqueire
1400000,1350,220.0,5.0,6.0,2.0,recreio dos bandeirantes
1990000,0,164.0,3.0,2.0,1.0,copacabana
475000,700,72.0,2.0,2.0,1.0,recreio dos bandeirantes
970000,1200,110.0,3.0,2.0,2.0,laranjeiras
940000,1346,147.0,3.0,3.0,2.0,maracanã
3500000,800,365.0,3.0,4.0,4.0,barra da tijuca
750000,850,110.0,3.0,3.0,2.0,jardim guanabara
11000000,6000,280.0,4.0,3.0,2.0,leblon
8000,2100,290.0,4.0,2.0,1.0,flamengo
420000,1,76.0,2.0,2.0,1.0,recreio dos bandeirantes
485000,0,112.0,2.0,3.0,1.0,bangu
550000,830,92.0,3.0,2.0,1.0,vila isabel
420000,500,70.0,2.0,2.0,1.0,tijuca
1393000,20,131.0,4.0,3.0,2.0,barra da tijuca
3700000,0,150.0,3.0,4.0,1.0,ipanema
1550000,2100,110.0,3.0,3.0,2.0,barra da tijuca
1370000,1792,99.0,3.0,2.0,2.0,botafogo
1370000,1800,60.0,2.0,1.0,1.0,lagoa
720000,470,250.0,3.0,2.0,1.0,jacarepaguá
2900000,3200,315.0,4.0,6.0,3.0,barra da tijuca
3300000,1800,151.0,3.0,3.0,2.0,ipanema
240000,360,63.0,3.0,1.0,1.0,cachambi
2300000,1,139.0,3.0,4.0,2.0,recreio dos bandeirantes
850000,0,292.0,3.0,2.0,4.0,grajaú
705000,1400,116.0,3.0,2.0,1.0,são conrado
954000,653,250.0,3.0,5.0,2.0,anil
450000,0,80.0,2.0,1.0,1.0,penha
995000,50,310.0,5.0,6.0,3.0,taquara
5600000,3800,200.0,4.0,4.0,3.0,leblon
2550000,3104,202.0,3.0,3.0,2.0,barra da tijuca
385000,891,62.0,2.0,1.0,1.0,recreio dos bandeirantes
5000000,5450,240.0,3.0,3.0,3.0,barra da tijuca
1130000,2000,182.0,4.0,4.0,2.0,jacarepaguá
1500000,1000,94.0,2.0,2.0,1.0,lagoa
1713000,2450,160.0,4.0,4.0,2.0,barra da tijuca
337000,350,45.0,2.0,1.0,1.0,cachambi
1780000,1600,168.0,3.0,5.0,3.0,barra da tijuca
1690000,1480,94.0,2.0,3.0,2.0,leblon
2800000,2653,334.0,4.0,5.0,4.0,recreio dos bandeirantes
890000,810,70.0,2.0,2.0,1.0,botafogo
4100000,2080,235.0,3.0,4.0,1.0,ipanema
1650000,1671,113.0,3.0,2.0,2.0,flamengo
695000,1100,85.0,2.0,3.0,1.0,jacarepaguá
185000,510,51.0,2.0,1.0,1.0,magalhães bastos
759900,400,222.0,3.0,3.0,2.0,taquara
1100000,1200,313.0,4.0,4.0,4.0,recreio dos bandeirantes
895000,1378,96.0,3.0,2.0,2.0,barra da tijuca
1700,750,80.0,2.0,1.0,1.0,centro
2420000,2600,146.0,3.0,3.0,2.0,barra da tijuca
550000,450,64.0,2.0,2.0,1.0,tijuca
490000,675,85.0,3.0,2.0,1.0,tijuca
330000,590,100.0,2.0,2.0,1.0,engenho de dentro
145000,170,50.0,2.0,1.0,1.0,jacarepaguá
580000,0,299.0,4.0,3.0,3.0,penha circular
580000,1265,100.0,2.0,3.0,1.0,tijuca
890000,2096,92.0,3.0,3.0,2.0,barra da tijuca
1740000,1450,151.0,4.0,3.0,3.0,barra da tijuca
1200000,1100,100.0,3.0,3.0,2.0,botafogo
750000,2500,150.0,3.0,3.0,1.0,copacabana
4500000,5000,683.0,5.0,5.0,2.0,flamengo
450000,773,66.0,2.0,2.0,1.0,andaraí
1400000,1900,200.0,4.0,2.0,1.0,flamengo
1060000,1395,88.0,2.0,3.0,1.0,laranjeiras
306000,830,65.0,2.0,2.0,1.0,taquara
950000,550,200.0,3.0,4.0,3.0,recreio dos bandeirantes
1400000,1100,151.0,3.0,3.0,2.0,tijuca
670000,0,146.0,3.0,4.0,1.0,freguesia
800000,0,340.0,4.0,4.0,3.0,vargem pequena
890000,1068,71.0,2.0,2.0,1.0,jardim botânico
970000,0,350.0,4.0,3.0,4.0,taquara
2600000,2045,140.0,3.0,2.0,2.0,leblon
1320000,1139,239.0,3.0,5.0,2.0,recreio dos bandeirantes
620000,1485,64.0,1.0,1.0,1.0,barra da tijuca
2390000,1200,550.0,4.0,5.0,4.0,barra da tijuca
290000,680,71.0,3.0,2.0,1.0,campo grande
350000,0,100.0,3.0,2.0,2.0,olaria
995000,1449,157.0,2.0,3.0,2.0,tijuca
1450000,1480,96.0,3.0,2.0,1.0,gávea
153000,280,41.0,2.0,1.0,1.0,santa cruz
604556,0,62.0,2.0,2.0,1.0,tijuca
1895000,0,507.0,4.0,4.0,1.0,penha
2500000,0,250.0,4.0,4.0,2.0,copacabana
260000,0,80.0,2.0,1.0,1.0,campo grande
2500000,3000,220.0,4.0,4.0,3.0,barra da tijuca
450000,899,80.0,2.0,2.0,1.0,recreio dos bandeirantes
380000,500,70.0,2.0,2.0,1.0,recreio dos bandeirantes
730000,784,98.0,3.0,3.0,2.0,vila da penha
850000,1680,79.0,2.0,2.0,1.0,barra da tijuca
235000,0,54.0,2.0,2.0,1.0,taquara
542000,0,67.0,2.0,2.0,1.0,tijuca
300000,350,75.0,2.0,2.0,1.0,vista alegre
1500000,1750,360.0,3.0,4.0,2.0,recreio dos bandeirantes
3000000,1150,380.0,4.0,5.0,2.0,recreio dos bandeirantes
950000,1100,169.0,4.0,3.0,2.0,freguesia
1900000,2243,89.0,2.0,2.0,2.0,leblon
229000,650,55.0,2.0,2.0,1.0,são francisco xavier
359000,550,62.0,2.0,2.0,1.0,piedade
3550000,1600,238.0,3.0,4.0,1.0,gávea
6500000,3800,360.0,4.0,4.0,2.0,copacabana
620000,600,53.0,1.0,2.0,1.0,laranjeiras
550000,970,110.0,3.0,3.0,1.0,grajaú
4232000,0,465.0,5.0,5.0,3.0,urca
1150000,2500,127.0,2.0,2.0,2.0,barra da tijuca
497000,1350,188.0,3.0,4.0,2.0,tijuca
275000,0,75.0,2.0,2.0,2.0,pedra de guaratiba
2100000,148857,84.0,2.0,2.0,1.0,leblon
1580000,1540,122.0,3.0,4.0,2.0,humaitá
298000,450,72.0,2.0,2.0,1.0,vila da penha
850000,1195,83.0,2.0,2.0,1.0,barra da tijuca
1145000,1400,120.0,3.0,2.0,1.0,copacabana
1800000,1980,110.0,3.0,2.0,3.0,barra da tijuca
1290000,1650,100.0,2.0,3.0,2.0,barra da tijuca
3720242,1542,148.0,3.0,4.0,2.0,flamengo
570000,1100,130.0,2.0,2.0,2.0,vargem grande
449000,0,64.0,2.0,2.0,1.0,tijuca
2500000,1900,252.0,4.0,3.0,1.0,flamengo
1400000,1397,117.0,3.0,2.0,1.0,flamengo
500000,180,110.0,3.0,3.0,1.0,freguesia
352000,525,62.0,2.0,2.0,1.0,pechincha
985000,998,90.0,2.0,2.0,1.0,laranjeiras
320000,400,62.0,3.0,2.0,2.0,recreio dos bandeirantes
1957000,1003,82.0,3.0,2.0,1.0,leblon
580000,910,86.0,3.0,3.0,2.0,recreio dos bandeirantes
985000,1117,176.0,3.0,3.0,2.0,vila valqueire
480000,1360,63.0,1.0,2.0,1.0,recreio dos bandeirantes
2009000,2200,153.0,4.0,3.0,2.0,barra da tijuca
2500000,1901,340.0,4.0,4.0,1.0,flamengo
970000,0,54.0,1.0,1.0,1.0,barra da tijuca
654550,1650,91.0,3.0,3.0,1.0,barra da tijuca
2800000,2583,231.0,3.0,2.0,2.0,laranjeiras
639900,1467,91.0,2.0,2.0,1.0,barra da tijuca
1000000,1430,78.0,2.0,2.0,2.0,copacabana
390000,500,62.0,2.0,2.0,1.0,vargem pequena
6000,2200,92.0,3.0,2.0,1.0,ipanema
70000,70,51.0,2.0,1.0,1.0,santa cruz
1250000,1600,150.0,3.0,4.0,1.0,copacabana
740000,1441,76.0,2.0,2.0,1.0,barra da tijuca
780000,1150,112.0,3.0,3.0,2.0,freguesia
445000,450,66.0,3.0,2.0,1.0,jacarepaguá
6500,3000,185.0,4.0,3.0,2.0,barra da tijuca
1869000,1666,119.0,3.0,3.0,1.0,copacabana
665000,1390,98.0,3.0,3.0,1.0,jacarepaguá
2340700,1,190.0,4.0,5.0,3.0,barra da tijuca
480000,735,72.0,2.0,2.0,1.0,barra da tijuca
9000,3800,732.0,5.0,3.0,2.0,copacabana
275000,578,61.0,2.0,1.0,1.0,tijuca
2730000,3400,231.0,5.0,6.0,3.0,barra da tijuca
2800000,1200,265.0,4.0,4.0,1.0,laranjeiras
580000,1050,75.0,2.0,2.0,1.0,tijuca
895000,1699,91.0,2.0,3.0,2.0,barra da tijuca
400000,660,65.0,2.0,2.0,1.0,grajaú
1845000,1480,85.0,3.0,2.0,1.0,leblon
790000,1200,74.0,2.0,2.0,1.0,barra da tijuca
800000,700,193.0,3.0,4.0,3.0,vargem pequena
230000,665,65.0,2.0,2.0,1.0,cachambi
580000,0,85.0,3.0,3.0,1.0,recreio dos bandeirantes
280000,350,65.0,2.0,1.0,1.0,méier
2200000,1996,150.0,3.0,2.0,3.0,barra da tijuca
670000,900,94.0,3.0,3.0,1.0,campo grande
700000,1300,84.0,2.0,3.0,1.0,barra da tijuca
850000,1300,100.0,2.0,2.0,1.0,copacabana
525000,882,77.0,3.0,3.0,1.0,jacarepaguá
360000,793,73.0,2.0,3.0,1.0,méier
3000,790,79.0,3.0,3.0,2.0,recreio dos bandeirantes
3997000,2600,183.0,4.0,4.0,3.0,copacabana
868000,1150,148.0,4.0,3.0,2.0,tijuca
2180000,2210,156.0,3.0,3.0,3.0,copacabana
2800000,2548,120.0,3.0,2.0,1.0,ipanema
1190000,1265,88.0,3.0,3.0,1.0,botafogo
1580000,1900,142.0,3.0,3.0,2.0,barra da tijuca
945000,1326,159.0,3.0,3.0,2.0,recreio dos bandeirantes
790000,1250,85.0,3.0,2.0,2.0,barra da tijuca
1950000,0,152.0,4.0,5.0,2.0,barra da tijuca
1400000,1638,85.0,2.0,2.0,1.0,leblon
1800000,1455,160.0,3.0,4.0,3.0,barra da tijuca
250000,20,41.0,1.0,1.0,1.0,méier
550000,100,65.0,2.0,1.0,1.0,tijuca
340000,620,101.0,3.0,2.0,1.0,méier
1500000,1242,110.0,3.0,3.0,1.0,gávea
1095000,1600,213.0,4.0,4.0,2.0,freguesia
780000,1130,159.0,3.0,3.0,2.0,jardim guanabara
2000000,1560,115.0,3.0,2.0,1.0,leblon
3250000,2314,280.0,4.0,5.0,2.0,flamengo
2400000,3600,229.0,4.0,4.0,4.0,barra da tijuca
950000,516,380.0,5.0,5.0,3.0,vargem pequena
1491246,0,95.0,2.0,2.0,1.0,botafogo
1185000,1240,119.0,3.0,3.0,1.0,copacabana
2150000,2036,134.0,3.0,2.0,2.0,leblon
1150000,980,70.0,2.0,2.0,1.0,gávea
390000,700,80.0,3.0,2.0,2.0,vargem pequena
2200000,3800,300.0,4.0,4.0,3.0,barra da tijuca
1150000,1290,97.0,2.0,3.0,1.0,barra da tijuca
550000,580,70.0,2.0,3.0,1.0,recreio dos bandeirantes
999500,1409,200.0,3.0,2.0,2.0,recreio dos bandeirantes
350000,350,92.0,3.0,3.0,1.0,anil
1100000,1500,157.0,3.0,3.0,2.0,recreio dos bandeirantes
235000,0,50.0,2.0,1.0,1.0,engenho de dentro
738000,880,100.0,3.0,3.0,1.0,tijuca
1700000,2100,80.0,2.0,2.0,2.0,barra da tijuca
14900000,4900,462.0,4.0,4.0,3.0,ipanema
1260000,1150,80.0,1.0,2.0,1.0,barra da tijuca
264000,300,50.0,2.0,2.0,1.0,recreio dos bandeirantes
1010000,1568,125.0,4.0,3.0,2.0,tijuca
595000,450,80.0,2.0,3.0,1.0,recreio dos bandeirantes
3050000,3800,294.0,4.0,6.0,4.0,barra da tijuca
1600000,1980,180.0,4.0,6.0,2.0,copacabana
395000,0,240.0,4.0,2.0,1.0,jardim sulacap
599000,900,60.0,1.0,1.0,1.0,barra da tijuca
317900,356,56.0,2.0,2.0,1.0,cachambi
750000,1452,90.0,3.0,3.0,1.0,barra da tijuca
1120000,0,191.0,5.0,4.0,3.0,tijuca
1580000,1300,236.0,3.0,2.0,2.0,recreio dos bandeirantes
229000,285,50.0,2.0,1.0,1.0,portuguesa
5500000,4067,713.0,5.0,3.0,3.0,laranjeiras
1195000,660,85.0,2.0,3.0,1.0,laranjeiras
6000000,3700,250.0,4.0,5.0,2.0,ipanema
650000,800,68.0,2.0,1.0,1.0,copacabana
380000,0,200.0,4.0,3.0,2.0,pavuna
7350000,2600,357.0,4.0,4.0,2.0,ipanema
260000,690,53.0,2.0,2.0,1.0,pechincha
950000,1252,87.0,2.0,3.0,1.0,laranjeiras
4950000,3600,210.0,4.0,4.0,1.0,leme
2540000,1710,200.0,3.0,2.0,1.0,botafogo
920000,1490,89.0,2.0,2.0,1.0,catete
700000,1100,80.0,2.0,2.0,1.0,botafogo
560000,1100,89.0,3.0,3.0,2.0,recreio dos bandeirantes
1300000,1650,118.0,3.0,1.0,1.0,barra da tijuca
1590000,1414,188.0,3.0,3.0,2.0,tijuca
1000000,815,78.0,2.0,2.0,1.0,botafogo
850000,0,86.0,2.0,2.0,1.0,copacabana
402600,569,61.0,2.0,2.0,1.0,jacarepaguá
1490000,2000,84.0,2.0,2.0,1.0,ipanema
2300000,1715,105.0,3.0,3.0,3.0,copacabana
1290000,1430,113.0,3.0,3.0,1.0,botafogo
2100000,1773,84.0,2.0,3.0,1.0,ipanema
1270000,0,125.0,3.0,3.0,1.0,copacabana
3980000,2500,219.0,4.0,4.0,4.0,copacabana
1390000,2020,166.0,4.0,3.0,2.0,são conrado
950000,1350,90.0,3.0,2.0,1.0,barra da tijuca
950000,847,100.0,3.0,2.0,1.0,recreio dos bandeirantes
885000,936,180.0,3.0,4.0,2.0,recreio dos bandeirantes
2090000,1650,193.0,4.0,4.0,1.0,flamengo
2200000,1600,115.0,2.0,3.0,2.0,gávea
2490000,1550,145.0,3.0,3.0,1.0,ipanema
1300000,1100,165.0,3.0,3.0,2.0,recreio dos bandeirantes
650000,1200,87.0,3.0,2.0,1.0,barra da tijuca
900000,1300,110.0,3.0,3.0,2.0,barra da tijuca
1850000,2600,160.0,4.0,5.0,3.0,barra da tijuca
1699000,1500,168.0,3.0,4.0,3.0,barra da tijuca
950000,900,69.0,2.0,3.0,1.0,humaitá
350000,600,65.0,2.0,1.0,1.0,vargem grande
735000,1050,80.0,3.0,3.0,1.0,barra da tijuca
3500000,2600,140.0,3.0,2.0,2.0,ipanema
630000,600,70.0,2.0,2.0,1.0,laranjeiras
1398000,2000,125.0,3.0,3.0,2.0,barra da tijuca
630000,1100,80.0,2.0,1.0,1.0,barra da tijuca
697000,885,79.0,2.0,2.0,1.0,barra da tijuca
1395000,2100,162.0,3.0,3.0,2.0,gávea
1080000,1500,141.0,3.0,3.0,2.0,barra da tijuca
4400487,0,185.0,2.0,2.0,1.0,ipanema
670000,990,110.0,3.0,2.0,1.0,recreio dos bandeirantes
1099000,2200,194.0,4.0,3.0,2.0,recreio dos bandeirantes
470000,800,70.0,3.0,2.0,1.0,barra da tijuca
2200000,1450,150.0,4.0,3.0,3.0,lagoa
850000,894,95.0,3.0,1.0,1.0,flamengo
999000,1450,145.0,3.0,2.0,2.0,freguesia
900000,0,480.0,4.0,4.0,2.0,vargem grande
1300000,1491,86.0,2.0,1.0,1.0,lagoa
4500000,8910,300.0,3.0,4.0,3.0,barra da tijuca
2950000,1200,166.0,3.0,3.0,1.0,ipanema
9500000,2200,240.0,4.0,6.0,3.0,leblon
1800,1035,75.0,2.0,1.0,1.0,catete
1680000,3200,300.0,4.0,4.0,1.0,ipanema
2490000,2600,350.0,4.0,5.0,2.0,recreio dos bandeirantes
450000,721,60.0,2.0,1.0,1.0,barra da tijuca
290000,440,92.0,2.0,3.0,2.0,praça seca
11000000,7500,330.0,4.0,4.0,4.0,leblon
1490000,785,96.0,3.0,2.0,1.0,copacabana
970000,1300,123.0,3.0,1.0,2.0,recreio dos bandeirantes
284290,0,53.0,2.0,2.0,1.0,barra da tijuca
17000,2115,280.0,4.0,5.0,1.0,flamengo
950000,1439,128.0,4.0,3.0,2.0,barra da tijuca
1500000,900,142.0,3.0,3.0,1.0,botafogo
650000,1300,62.0,1.0,2.0,1.0,copacabana
1180000,2400,131.0,3.0,4.0,2.0,barra da tijuca
330000,442,67.0,2.0,1.0,1.0,moneró
285000,650,98.0,3.0,3.0,2.0,praça seca
4800000,4500,283.0,3.0,3.0,4.0,barra da tijuca
770000,1100,144.0,3.0,3.0,2.0,recreio dos bandeirantes
570000,670,76.0,2.0,2.0,2.0,barra da tijuca
4200000,2600,228.0,4.0,4.0,4.0,copacabana
850000,1500,123.0,4.0,5.0,2.0,recreio dos bandeirantes
920000,1450,93.0,3.0,2.0,2.0,barra da tijuca
229000,650,60.0,2.0,2.0,1.0,maracanã
4500000,3300,212.0,3.0,3.0,2.0,lagoa
1600000,3200,170.0,3.0,3.0,1.0,copacabana
2650000,2187,222.0,4.0,5.0,2.0,jardim botânico
1300000,1355,140.0,4.0,2.0,2.0,tijuca
550000,1100,150.0,2.0,2.0,2.0,freguesia
1660000,2070,163.0,3.0,4.0,3.0,barra da tijuca
1860000,1550,176.0,4.0,5.0,3.0,barra da tijuca
4377000,2300,164.0,3.0,1.0,2.0,lagoa
780000,1300,99.0,3.0,2.0,1.0,laranjeiras
3150000,2700,110.0,3.0,3.0,1.0,ipanema
2350000,3400,210.0,4.0,4.0,3.0,lagoa
650000,1100,69.0,2.0,1.0,1.0,barra da tijuca
690000,1100,80.0,2.0,2.0,1.0,botafogo
5100000,3226,161.0,4.0,4.0,3.0,leblon
1050000,799,75.0,3.0,2.0,1.0,botafogo
3000000,2200,200.0,3.0,3.0,2.0,lagoa
330000,850,70.0,2.0,2.0,1.0,tijuca
1300000,997,118.0,3.0,2.0,1.0,jardim botânico
1050000,1480,189.0,4.0,4.0,2.0,freguesia
549900,980,94.0,2.0,3.0,1.0,freguesia
1100000,0,149.0,3.0,2.0,3.0,recreio dos bandeirantes
285000,0,72.0,3.0,2.0,3.0,campo grande
1890000,1635,113.0,3.0,3.0,1.0,jardim botânico
4485500,2340,300.0,3.0,1.0,1.0,copacabana
199000,550,50.0,2.0,2.0,1.0,bangu
1070000,1500,60.0,2.0,2.0,1.0,leblon
310000,804,82.0,2.0,3.0,1.0,vila isabel
600000,1100,88.0,3.0,3.0,1.0,freguesia
670000,0,120.0,3.0,2.0,4.0,vila da penha
38000,267,50.0,1.0,1.0,1.0,santa cruz
1680000,2400,230.0,3.0,3.0,1.0,laranjeiras
350000,0,420.0,3.0,1.0,2.0,campo grande
5900,2000,180.0,3.0,1.0,1.0,ipanema
2117500,1,116.0,3.0,3.0,1.0,botafogo
2470000,0,300.0,4.0,6.0,2.0,recreio dos bandeirantes
4400000,3650,220.0,4.0,2.0,2.0,leblon
385000,600,80.0,3.0,2.0,1.0,pechincha
4950000,3500,170.0,3.0,4.0,2.0,leblon
2750000,3800,220.0,3.0,3.0,2.0,barra da tijuca
550000,1400,72.0,2.0,3.0,1.0,recreio dos bandeirantes
74000,160,55.0,2.0,1.0,1.0,campo grande
2380000,1100,348.0,3.0,6.0,3.0,recreio dos bandeirantes
11580000,4910,375.0,4.0,4.0,3.0,leblon
1750000,1500,160.0,3.0,4.0,2.0,barra da tijuca
3660000,1400,116.0,2.0,2.0,1.0,leblon
1039999,800,70.0,2.0,2.0,1.0,ipanema
900000,1400,160.0,2.0,3.0,1.0,gávea
1140000,1500,107.0,3.0,4.0,2.0,barra da tijuca
1180000,650,110.0,3.0,2.0,1.0,flamengo
1590000,1495,140.0,3.0,3.0,1.0,leme
2000000,2770,280.0,3.0,4.0,3.0,barra da tijuca
340000,550,74.0,3.0,2.0,1.0,vargem grande
170000,450,52.0,2.0,1.0,1.0,taquara
4850000,2069,205.0,3.0,2.0,1.0,copacabana
490000,918,80.0,2.0,2.0,1.0,tijuca
530000,350,70.0,3.0,2.0,1.0,santo cristo
1599000,1500,258.0,4.0,1.0,3.0,recreio dos bandeirantes
377500,550,60.0,2.0,2.0,1.0,méier
138000,360,50.0,2.0,1.0,1.0,pavuna
379720,600,60.0,2.0,1.0,1.0,cachambi
2600000,2254,95.0,3.0,3.0,3.0,leblon
318000,560,51.0,2.0,1.0,1.0,barra da tijuca
1690000,1400,110.0,3.0,3.0,1.0,gávea
1639000,1377,112.0,3.0,2.0,1.0,gávea
295000,300,85.0,2.0,2.0,1.0,vila valqueire
285000,0,74.0,2.0,1.0,1.0,praça seca
450000,0,200.0,3.0,2.0,2.0,campo grande
570000,0,129.0,3.0,2.0,3.0,andaraí
1090000,1350,95.0,3.0,2.0,1.0,copacabana
1290000,1700,120.0,3.0,3.0,1.0,copacabana
800000,1055,105.0,3.0,3.0,1.0,tijuca
340000,200,71.0,2.0,1.0,1.0,camorim
695000,930,90.0,3.0,3.0,1.0,tijuca
115000,600,61.0,2.0,2.0,1.0,abolição
769000,1011,48.0,1.0,1.0,1.0,barra da tijuca
600000,620,200.0,3.0,4.0,1.0,vargem pequena
695000,1242,187.0,3.0,3.0,2.0,vila isabel
2590000,1599,220.0,3.0,4.0,2.0,botafogo
1620000,1377,112.0,3.0,2.0,1.0,gávea
480000,800,75.0,3.0,2.0,1.0,jacarepaguá
1250000,2200,75.0,2.0,2.0,2.0,barra da tijuca
2400000,1900,95.0,3.0,3.0,3.0,leblon
270000,350,35.0,1.0,1.0,1.0,centro
480000,793,70.0,2.0,2.0,1.0,freguesia
890000,1140,65.0,2.0,1.0,1.0,barra da tijuca
3350000,1825,122.0,3.0,4.0,2.0,leblon
850000,1200,80.0,1.0,2.0,1.0,barra da tijuca
1050000,1400,120.0,3.0,2.0,1.0,copacabana
2890000,1600,205.0,3.0,5.0,1.0,leblon
850000,2500,134.0,3.0,2.0,1.0,botafogo
499000,700,70.0,3.0,2.0,1.0,todos os santos
400000,1000,136.0,3.0,3.0,1.0,praça seca
1280000,1400,183.0,3.0,4.0,2.0,recreio dos bandeirantes
2150000,1560,95.0,3.0,2.0,1.0,leblon
890000,785,140.0,3.0,3.0,1.0,barra da tijuca
600000,0,91.0,2.0,2.0,1.0,vila valqueire
2900000,2509,213.0,2.0,3.0,2.0,botafogo
557000,930,76.0,3.0,2.0,3.0,recreio dos bandeirantes
5700,2650,75.0,2.0,2.0,1.0,leblon
2290000,2000,200.0,4.0,2.0,1.0,jardim botânico
320000,490,86.0,2.0,1.0,1.0,freguesia
400000,756,80.0,2.0,3.0,1.0,recreio dos bandeirantes
405000,670,64.0,2.0,2.0,1.0,freguesia
970000,1200,192.0,3.0,3.0,2.0,tijuca
4685000,2900,170.0,3.0,4.0,2.0,ipanema
820000,1333,84.0,2.0,2.0,1.0,barra da tijuca
1450000,1700,127.0,4.0,4.0,2.0,barra da tijuca
580000,750,83.0,2.0,3.0,1.0,tijuca
560000,790,80.0,3.0,2.0,1.0,recreio dos bandeirantes
790000,1500,179.0,2.0,2.0,2.0,recreio dos bandeirantes
2600000,2188,260.0,3.0,5.0,2.0,jardim botânico
1198000,900,75.0,2.0,1.0,1.0,leblon
2730000,660,260.0,4.0,2.0,2.0,barra da tijuca
1299000,2300,80.0,2.0,3.0,2.0,barra da tijuca
1419000,850,300.0,3.0,4.0,3.0,jacarepaguá
1200000,455,315.0,3.0,4.0,3.0,jacarepaguá
3800000,2800,280.0,4.0,3.0,2.0,ipanema
1350000,2100,170.0,3.0,2.0,1.0,copacabana
800000,1500,104.0,3.0,2.0,2.0,jacarepaguá
1900000,2360,145.0,4.0,3.0,3.0,copacabana
490000,900,160.0,4.0,3.0,1.0,todos os santos
1640000,1224,92.0,2.0,3.0,2.0,lagoa
1220000,0,287.0,4.0,2.0,4.0,tijuca
399000,854,82.0,2.0,2.0,1.0,jacarepaguá
1060000,1784,95.0,2.0,2.0,1.0,barra da tijuca
450000,100,70.0,2.0,2.0,1.0,méier
790000,1533,84.0,2.0,2.0,1.0,barra da tijuca
1190000,950,165.0,4.0,3.0,2.0,recreio dos bandeirantes
1950000,2000,123.0,3.0,1.0,2.0,barra da tijuca
549000,710,85.0,3.0,2.0,1.0,recreio dos bandeirantes
1199000,1900,287.0,3.0,4.0,3.0,recreio dos bandeirantes
599000,1400,80.0,3.0,3.0,2.0,barra da tijuca
2329000,0,190.0,4.0,5.0,3.0,tijuca
339711,467,62.0,3.0,2.0,1.0,campo grande
4500000,1150,376.0,4.0,3.0,4.0,jardim botânico
1200000,1800,83.0,2.0,3.0,1.0,lagoa
